X	Y	Y_err
0.0001374994500022	2.16339788606843	0.787868456045319
0.0001624993500026	1.65469634968262	0.590612626321449
0.000187499250003	1.48319916470268	0.449864441442646
0.0002124991500034	0.0394702225378409	0.298532274606349
0.0002374990500038	1.60183217886634	0.388549504582902
0.0002624989500042	1.76254286039059	0.553217291017496
0.0002874988500046	1.49054609308874	0.467402536695995
0.000312498750005	2.11233963417828	0.536347316358244
0.0003374986500054	2.04241175871493	0.314153013929382
0.0003624985500058	1.41039715895282	0.404148139781108
0.0003874984500062	0.829334018626134	0.410376446531832
0.0004249983000068	2.04102913840072	0.57709095050763
0.0004749981000076	1.149345244454	0.229756329884558
0.0005249979000084	1.87240153347891	0.412459597710106
0.0005749977000092	0.837062039917923	0.375072228387388
0.00062499750001	1.51576126714546	0.214931281060847
0.0006749973000108	1.03977874206481	0.275113986448376
0.0007249971000116	1.31578837658842	0.402598023967671
0.0007749969000124	1.73878370267622	0.368279362368904
0.0008249967000132	1.86010518431265	0.340915527714443
0.000874996500014	1.83955763425295	0.216850271115352
0.0009249963000148	1.3674076720008	0.197755337828998
0.0009749961000156	1.54100446170199	0.382679737632169
0.0010249959000164	0.985662429638006	0.255774034289351
0.0010749957000172	1.8458784394163	0.26814270472168
0.001124995500018	1.40705037523863	0.449156865547019
0.0011749953000188	1.09094772598061	0.273808919181651
0.00124999500002	2.02247086929166	0.345615131148019
0.0013499946000216	1.2095043309797	0.254152259064518
0.0014499942000232	1.26051265257525	0.139257719572332
0.0015499938000248	1.60111662363027	0.153517655961781
0.0016499934000264	1.21593246889202	0.252867780368011
0.001749993000028	1.31789515947463	0.164497167328617
0.0018499926000296	1.44650735432616	0.217826274403328
0.0019499922000312	1.47531010118174	0.255564080231256
0.0020499918000328	1.31809214467366	0.108806754540967
0.0021499914000344	1.40076648170269	0.305599778117375
0.002249991000036	1.22094157697254	0.265692921564409
0.0023499906000376	1.6577038708643	0.175978611857114
0.0024499902000392	1.36536154664387	0.184098663697153
0.0025499898000408	1.4591327217627	0.207289177888171
0.0026499894000424	1.38767606389318	0.280190970766075
0.002749989000044	1.34956485326133	0.350869893204325
0.0028999884000464	1.32783866145083	0.284416584952874
0.0030999876000496	1.40255711892702	0.115951331917143
0.0032999868000528	1.29672561535082	0.158159893047622
0.003499986000056	1.44504620433369	0.12624742956949
0.0036999852000592	1.33415829751298	0.104694370081136
0.0038999844000624	1.47449266204239	0.119106164278977
0.0040999836000656	1.84491935103555	0.204439395412287
0.0042999828000688	1.41229628597611	0.194420929142465
0.004499982000072	1.30462376188794	0.12937201584356
0.0046999812000752	1.34730333975423	0.124933558989029
0.0048999804000784	1.15534721943692	0.150217734865813
0.0050999796000816	1.06706677278217	0.135292634155919
0.0052999788000848	1.15569208210641	0.141115029266061
0.005499978000088	1.2082340942203	0.129044657635462
0.0056999772000912	1.34366633359389	0.204271227862798
0.0058999764000944	0.988186536875956	0.144821511098162
0.0061999752000992	1.09910398765369	0.0833241045443451
0.0065999736001056	1.42392343782983	0.100342579343458
0.006999972000112	1.39084700517628	0.0723978027887455
0.0073999704001184	1.08308797602905	0.0751405599171901
0.0077999688001248	1.17196812977815	0.146439371306208
0.0081999672001312	1.23151113074693	0.0683357670033095
0.0085999656001376	1.09427709099144	0.0589317675676417
0.008999964000144	1.12753079533255	0.18628947530436
0.0093999624001504	1.18443168750732	0.0955008539304502
0.0097999608001568	1.09463833179394	0.117912332826064
0.0101999592001632	1.17376577989012	0.134236746241208
0.0105999576001696	1.36329123713113	0.102663959993727
0.010999956000176	0.886547208071695	0.076557445807197
0.0113999544001824	1.02422083788974	0.104360421080203
0.0117999528001888	1.03311080404973	0.0739414544554228
0.0121999512001952	0.899943789763379	0.0570511289068849
0.0127999488002048	0.999061884708989	0.0819393088220637
0.0135999456002176	1.00101116030017	0.0761924746451781
0.0143999424002304	0.965467834422172	0.0764029625581009
0.0151999392002432	0.861032900252534	0.0719082884575317
0.015999936000256	1.0647385878044	0.0882480990225501
0.0167999328002688	0.983755653803553	0.0836632140331807
0.0175999296002816	0.92329125449508	0.0965551296464198
0.0183999264002944	0.817328436057558	0.0757091140508345
0.0191999232003072	0.933972517126231	0.0798029120406539
0.01999992000032	1.00472110001522	0.0756857763505492
0.0207999168003328	0.935781494549767	0.0935630785497328
0.0215999136003456	1.01733362481561	0.0779538325968268
0.0223999104003584	0.815863867364038	0.092742800462669
0.0231999072003712	0.931827556502314	0.0302930494869267
0.023999904000384	0.912108176282983	0.0716217536334107
0.0247999008003968	0.894649807026105	0.083028068018035
0.025999896000416	0.857509152557349	0.0530272878009141
0.0275998896004416	0.674157226850252	0.0502152010967614
0.0291998832004672	0.72268033619466	0.0668032781312955
0.0307998768004928	0.770604539049028	0.04192164630154
0.0323998704005184	0.607234475442008	0.0654046156756878
0.033999864000544	0.715766280550218	0.0243168269197192
0.0355998576005696	0.662268301620287	0.0533950700789622
0.0371998512005952	0.595826811209521	0.0437736214826427
0.0387998448006208	0.613059846935316	0.041912555560001
0.0403998384006464	0.605558628222109	0.0667357987976816
0.041999832000672	0.56158536954819	0.0592997725069759
0.0435998256006976	0.656726318932583	0.0313022747671363
0.0451998192007232	0.485906983706116	0.0325070220113079
0.0467998128007488	0.574946177714251	0.0577703784623223
0.0483998064007744	0.579511886705315	0.0689202084094801
0.0499998000008	0.441962254982396	0.0280904556060746
0.0523997904008384	0.438009814679453	0.0279947996666266
0.0555997776008896	0.451384740287811	0.0219337805146465
0.0587997648009408	0.468903503458522	0.029169118134246
0.061999752000992	0.435824507439455	0.0407221108212079
0.0651997392010432	0.469112411833748	0.0554734397126152
0.0683997264010944	0.412869988997396	0.0339390778037453
0.0715997136011456	0.369672593094093	0.0232264239656856
0.0747997008011968	0.389593022290498	0.0479777596464747
0.077999688001248	0.397274965406044	0.0331291127056571
0.0811996752012992	0.350380912083348	0.0332055942925153
0.0843996624013504	0.292242554058788	0.0342174612380833
0.0875996496014016	0.339677883522304	0.0276935206767042
0.0907996368014528	0.344527636339559	0.037718819258971
0.093999624001504	0.336000596261205	0.0377524226387322
0.0971996112015552	0.333958213289125	0.0273643875953753
0.100399598401606	0.312878897148108	0.0308687665328782
0.105199579201683	0.311136684844149	0.0174339692224716
0.111599553601786	0.284523646799724	0.0200281575357969
0.117999528001888	0.251471857102406	0.022494332827734
0.12439950240199	0.285483679911849	0.0267252397183127
0.130799476802093	0.233899731323502	0.0149133219695708
0.137199451202195	0.192397492172623	0.0190785741332502
0.143599425602298	0.246957623402649	0.0180446355868298
0.1499994000024	0.255809038562165	0.0201957440230299
0.156399374402502	0.209806070120806	0.0246220680944604
0.162799348802605	0.18607860423327	0.0316002740742715
0.169199323202707	0.17792249665364	0.0242219539464715
0.17559929760281	0.215935878398903	0.0211348479208283
0.181999272002912	0.153601766575587	0.0146028492027067
0.188399246403014	0.165322867303535	0.0209833116900016
0.194799220803117	0.16485586426966	0.0180702237810251
0.201199195203219	0.178864053069431	0.0175277555270805
0.210799156803373	0.141859212023033	0.0150453876474785
0.223599105603578	0.144889424004466	0.0107438180866834
0.236399054403782	0.163292639518758	0.0085837407745511
