X	Y
0.0001374994500022	1.57714881666128
0.0001624993500026	1.94748066383019
0.000187499250003	1.40435512632718
0.0002124991500034	1.23693408032859
0.0002374990500038	1.07574770884732
0.0002624989500042	2.0480925671855
0.0002874988500046	1.78622831318897
0.000312498750005	1.30938599143193
0.0003374986500054	1.99238152546491
0.0003624985500058	2.51195345511834
0.0003874984500062	0.758735806428838
0.0004249983000068	1.54383953600495
0.0004749981000076	2.03479133127027
0.0005249979000084	2.22780649436194
0.0005749977000092	2.13019347497566
0.00062499750001	2.06299016203925
0.0006749973000108	1.2757039658174
0.0007249971000116	1.79952198561142
0.0007749969000124	1.51393551364477
0.0008249967000132	2.05512763775962
0.000874996500014	2.27921717690935
0.0009249963000148	1.16356943865795
0.0009749961000156	1.28757657445186
0.0010249959000164	2.18184017907501
0.0010749957000172	2.4512772674984
0.001124995500018	2.30877201020735
0.0011749953000188	1.6439010504002
0.00124999500002	1.46654249189805
0.0013499946000216	2.01408666391251
0.0014499942000232	1.52386927796919
0.0015499938000248	1.32302320891074
0.0016499934000264	1.58768135449621
0.001749993000028	1.7784878447893
0.0018499926000296	1.63499188999021
0.0019499922000312	1.30498416766368
0.0020499918000328	2.00616136648082
0.0021499914000344	2.5457588281855
0.002249991000036	1.72218893608757
0.0023499906000376	1.79597085854227
0.0024499902000392	1.19561810603179
0.0025499898000408	1.80380619539886
0.0026499894000424	1.49761866965661
0.002749989000044	1.71922933603808
0.0028999884000464	2.06507688830829
0.0030999876000496	1.7549368466036
0.0032999868000528	1.36123333512933
0.003499986000056	1.49641148900885
0.0036999852000592	1.59521638542501
0.0038999844000624	1.50624326413324
0.0040999836000656	1.32077292993525
0.0042999828000688	1.45741622852706
0.004499982000072	1.72953921973379
0.0046999812000752	1.83584711702362
0.0048999804000784	1.29211921291422
0.0050999796000816	1.76378181332117
0.0052999788000848	1.24800194556275
0.005499978000088	1.2762364589101
0.0056999772000912	1.63690646229056
0.0058999764000944	1.54849889239759
0.0061999752000992	1.7032385561202
0.0065999736001056	1.34138555879371
0.006999972000112	1.3476084234896
0.0073999704001184	1.48428754779555
0.0077999688001248	1.4352445366349
0.0081999672001312	1.48058249958856
0.0085999656001376	1.2700997486516
0.008999964000144	1.08647229457621
0.0093999624001504	1.46528741853069
0.0097999608001568	1.26719314807734
0.0101999592001632	1.25696853114076
0.0105999576001696	1.62780118109363
0.010999956000176	1.3221587454121
0.0113999544001824	1.33672103542538
0.0117999528001888	1.03718635525203
0.0121999512001952	1.4599135825614
0.0127999488002048	1.15568656806064
0.0135999456002176	1.15068952759797
0.0143999424002304	1.16516591974462
0.0151999392002432	1.27163043633717
0.015999936000256	1.15099533120988
0.0167999328002688	1.15115544225823
0.0175999296002816	1.08064349788419
0.0183999264002944	0.812020093859169
0.0191999232003072	1.04476798737716
0.01999992000032	0.999279837636871
0.0207999168003328	0.86354857523787
0.0215999136003456	1.0035673383898
0.0223999104003584	0.829079759303657
0.0231999072003712	0.870243420898801
0.023999904000384	0.882836322015052
0.0247999008003968	0.958602067250749
0.025999896000416	0.8685013196884
0.0275998896004416	1.00675562750367
0.0291998832004672	0.897815530029299
0.0307998768004928	0.84732556006551
0.0323998704005184	0.847824987764057
0.033999864000544	0.80194604176381
0.0355998576005696	0.745545301447133
0.0371998512005952	0.787938057225618
0.0387998448006208	0.724049475603893
0.0403998384006464	0.686740817561119
0.041999832000672	0.70261277130426
0.0435998256006976	0.694725714755835
0.0451998192007232	0.714188845433826
0.0467998128007488	0.636410238087289
0.0483998064007744	0.658138653803469
0.0499998000008	0.683283327819278
0.0523997904008384	0.646712160726221
0.0555997776008896	0.565650022349683
0.0587997648009408	0.486517818599945
0.061999752000992	0.57698622360518
0.0651997392010432	0.451780479077858
0.0683997264010944	0.466723598795742
0.0715997136011456	0.406328115429405
0.0747997008011968	0.352239476096639
0.077999688001248	0.457357505324427
0.0811996752012992	0.477170050834953
0.0843996624013504	0.397740569470062
0.0875996496014016	0.491006441393895
0.0907996368014528	0.376571902191172
0.093999624001504	0.353500953297522
0.0971996112015552	0.369225016163117
0.100399598401606	0.318440274806087
0.105199579201683	0.327127496944075
0.111599553601786	0.355957150280958
0.117999528001888	0.347472901270565
0.12439950240199	0.29516325113099
0.130799476802093	0.270514103461002
0.137199451202195	0.308395092842312
0.143599425602298	0.262277786911923
0.1499994000024	0.243696076680272
0.156399374402502	0.232458877653148
0.162799348802605	0.20086166581293
0.169199323202707	0.223548720675664
0.17559929760281	0.228226282156325
0.181999272002912	0.239211120611765
0.188399246403014	0.179844670326697
0.194799220803117	0.196710273405338
0.201199195203219	0.1568909676197
0.210799156803373	0.215909587017303
0.223599105603578	0.200241995571673
0.236399054403782	0.180302198869787
0.249199003203987	0.145452140842144
0.261998952004192	0.147494070110184
0.274798900804397	0.140004226926148
0.287598849604602	0.115482214951416
0.300398798404806	0.107786998193112
0.313198747205011	0.114802696081689
0.325998696005216	0.10100471054775
0.338798644805421	0.118881647008559
0.351598593605626	0.114964549263776
0.36439854240583	0.104387640325588
0.377198491206035	0.0975092150122205
0.38999844000624	0.0922290578315766
0.402798388806445	0.114477426799817
0.421998312006752	0.0804718389066775
0.447598209607162	0.0624548526628513
0.473198107207571	0.0743684982891296
0.498798004807981	0.0561818609244158
0.52439790240839	0.0745096394811483
0.5499978000088	0.0792440951987917
0.57559769760921	0.0337572022968055
0.601197595209619	0.0552089983430988
0.626797492810029	0.0488481649403246
0.652397390410438	0.0672119530400491
0.677997288010848	0.0520126698621222
0.703597185611257	0.0433433030727236
0.729197083211667	0.0440252762285572
0.754796980812077	0.0391039944740574
0.780396878412486	0.0314791020988085
0.805996776012896	0.0604016844130644
0.84439662241351	0.0393973661277223
0.895596417614329	0.0344308160440141
0.946796212815149	0.0292987253795662
0.997996008015968	0.0384000041517337
1.04919580321679	0.0271572821290181
1.10039559841761	0.0267125549224411
1.15159539361843	0.0196357446802874
1.20279518881924	0.0308979550051002
1.25399498402006	0.0258534562194651
1.30519477922088	0.0481031464368835
1.3563945744217	0.0275689885697729
1.40759436962252	0.0215209634369113
1.45879416482334	0.0314832456310427
1.50999396002416	0.0387236486512707
1.56119375522498	0.0251776476158813
1.6123935504258	0.0173471906020963
1.68919324322703	0.02539763391478
1.79159283362867	0.0149416014423744
1.8939924240303	0.0203254371451396
1.99639201443194	0.0039250073247095
2.09879160483358	0.0159982355009921
2.20119119523522	0.0010772829123701
2.30359078563686	0.0048395844275564
2.4059903760385	0.0120993390940351
2.50838996644013	-0.003861294168554
2.61078955684177	0.0038617964366704
2.71318914724341	-0.0001148125819492
2.81558873764505	0.0020517188828762
2.91798832804669	0.0046520276733104
3.02038791844833	-0.000929126231821
3.12278750884996	0.0020241417637479
3.2251870992516	0.0076112999040446
3.37878648485406	0.0124242133830277
3.58358566565734	0.0071578416518286
3.78838484646061	0.0005721825281176
3.99318402726389	0.0029046976498663
4.19798320806717	0.0018301344080512
4.40278238887044	0.0091277547975413
4.60758156967372	0.0105565367263406
4.812380750477	0.0040850156184254
5.01717993128028	-0.0007524207425788
5.22197911208355	0.00340859192012
5.42677829288683	0.0083565484255047
5.6315774736901	0.007391454507815
5.83637665449338	0.0010488151902895
6.04117583529666	0.0080841969301697
6.24597501609993	0.0046478222378804
6.45077419690321	0.0033111891427064
6.75797296810813	0.0008368928546718
7.16757132971468	-0.0066286156841556
7.57716969132123	0.0012714256444314
7.98676805292779	9.92706309835927e-05
8.39636641453434	-0.0014459237387283
8.80596477614089	0.0038125774824057
9.21556313774745	0.007926269732493
9.625161499354	0.0069107724557605
10.0347598609606	-0.0018381966846667
